OID_,ID,NID,WEIGHT
997,377,420,1.000000000000000
998,420,376,1.000000000000000
999,420,377,1.000000000000000
1000,420,378,1.000000000000000
1001,420,419,1.000000000000000
1002,420,421,1.000000000000000
1003,420,463,1.000000000000000
1004,463,419,1.000000000000000
1005,463,420,1.000000000000000
1006,463,421,1.000000000000000
1007,463,462,1.000000000000000
1008,463,464,1.000000000000000
1009,463,507,1.000000000000000
1010,378,335,1.000000000000000
1011,378,377,1.000000000000000
1012,378,379,1.000000000000000
1013,378,420,1.000000000000000
1014,378,421,1.000000000000000
1015,378,422,1.000000000000000
1016,421,378,1.000000000000000
1017,421,420,1.000000000000000
1018,421,422,1.000000000000000
1019,421,463,1.000000000000000
1020,421,464,1.000000000000000
1021,421,465,1.000000000000000
1022,379,335,1.000000000000000
1023,379,336,1.000000000000000
1024,379,337,1.000000000000000
1025,379,378,1.000000000000000
1026,379,380,1.000000000000000
1027,379,422,1.000000000000000
1028,422,378,1.000000000000000
1029,422,379,1.000000000000000
1030,422,380,1.000000000000000
1031,422,421,1.000000000000000
1032,422,423,1.000000000000000
1033,422,465,1.000000000000000
1034,465,421,1.000000000000000
1035,465,422,1.000000000000000
1036,465,423,1.000000000000000
1037,465,464,1.000000000000000
1038,465,466,1.000000000000000
1039,465,509,1.000000000000000
1040,252,210,1.000000000000000
1041,252,251,1.000000000000000
1042,252,253,1.000000000000000
1043,252,293,1.000000000000000
1044,252,294,1.000000000000000
1045,252,295,1.000000000000000
1046,294,252,1.000000000000000
1047,294,293,1.000000000000000
1048,294,295,1.000000000000000
1049,294,336,1.000000000000000
1050,294,337,1.000000000000000
1051,294,338,1.000000000000000
1052,337,294,1.000000000000000
1053,337,336,1.000000000000000
1054,337,338,1.000000000000000
1055,337,379,1.000000000000000
1056,337,380,1.000000000000000
1057,337,381,1.000000000000000
1058,295,252,1.000000000000000
1059,295,253,1.000000000000000
1060,295,254,1.000000000000000
1061,295,294,1.000000000000000
1062,295,296,1.000000000000000
1063,295,338,1.000000000000000
1064,338,294,1.000000000000000
1065,338,295,1.000000000000000
1066,338,296,1.000000000000000
1067,338,337,1.000000000000000
1068,338,339,1.000000000000000
1069,338,381,1.000000000000000
1070,254,212,1.000000000000000
1071,254,253,1.000000000000000
1072,254,255,1.000000000000000
1073,254,295,1.000000000000000
1074,254,296,1.000000000000000
1075,254,297,1.000000000000000
1076,296,254,1.000000000000000
1077,296,295,1.000000000000000
1078,296,297,1.000000000000000
1079,296,338,1.000000000000000
1080,296,339,1.000000000000000
1081,296,340,1.000000000000000
1082,339,296,1.000000000000000
1083,339,338,1.000000000000000
1084,339,340,1.000000000000000
1085,339,381,1.000000000000000
1086,339,382,1.000000000000000
1087,339,383,1.000000000000000
1088,297,254,1.000000000000000
1089,297,255,1.000000000000000
1090,297,256,1.000000000000000
1091,297,296,1.000000000000000
1092,297,298,1.000000000000000
1093,297,340,1.000000000000000
1094,340,296,1.000000000000000
1095,340,297,1.000000000000000
1096,340,298,1.000000000000000
1097,340,339,1.000000000000000
1098,340,341,1.000000000000000
1099,340,383,1.000000000000000
1100,256,214,1.000000000000000
1101,256,255,1.000000000000000
1102,256,257,1.000000000000000
1103,256,297,1.000000000000000
1104,256,298,1.000000000000000
1105,256,299,1.000000000000000
1106,298,256,1.000000000000000
1107,298,297,1.000000000000000
1108,298,299,1.000000000000000
1109,298,340,1.000000000000000
1110,298,341,1.000000000000000
1111,298,342,1.000000000000000
1112,341,298,1.000000000000000
1113,341,340,1.000000000000000
1114,341,342,1.000000000000000
1115,341,383,1.000000000000000
1116,341,384,1.000000000000000
1117,341,385,1.000000000000000
1118,380,337,1.000000000000000
1119,380,379,1.000000000000000
1120,380,381,1.000000000000000
1121,380,422,1.000000000000000
1122,380,423,1.000000000000000
1123,380,424,1.000000000000000
1124,423,380,1.000000000000000
1125,423,422,1.000000000000000
1126,423,424,1.000000000000000
1127,423,465,1.000000000000000
1128,423,466,1.000000000000000
1129,423,467,1.000000000000000
1130,381,337,1.000000000000000
1131,381,338,1.000000000000000
1132,381,339,1.000000000000000
1133,381,380,1.000000000000000
1134,381,382,1.000000000000000
1135,381,424,1.000000000000000
1136,424,380,1.000000000000000
1137,424,381,1.000000000000000
1138,424,382,1.000000000000000
1139,424,423,1.000000000000000
1140,424,425,1.000000000000000
1141,424,467,1.000000000000000
1142,467,423,1.000000000000000
1143,467,424,1.000000000000000
1144,467,425,1.000000000000000
1145,467,466,1.000000000000000
1146,467,468,1.000000000000000
1147,467,511,1.000000000000000
1148,382,339,1.000000000000000
1149,382,381,1.000000000000000
1150,382,383,1.000000000000000
1151,382,424,1.000000000000000
1152,382,425,1.000000000000000
1153,382,426,1.000000000000000
1154,425,382,1.000000000000000
1155,425,424,1.000000000000000
1156,425,426,1.000000000000000
1157,425,467,1.000000000000000
1158,425,468,1.000000000000000
1159,425,469,1.000000000000000
1160,383,339,1.000000000000000
1161,383,340,1.000000000000000
1162,383,341,1.000000000000000
1163,383,382,1.000000000000000
1164,383,384,1.000000000000000
1165,383,426,1.000000000000000
1166,426,382,1.000000000000000
1167,426,383,1.000000000000000
1168,426,384,1.000000000000000
1169,426,425,1.000000000000000
1170,426,427,1.000000000000000
1171,426,469,1.000000000000000
1172,469,425,1.000000000000000
1173,469,426,1.000000000000000
1174,469,427,1.000000000000000
1175,469,468,1.000000000000000
1176,469,470,1.000000000000000
1177,469,513,1.000000000000000
1178,384,341,1.000000000000000
1179,384,383,1.000000000000000
1180,384,385,1.000000000000000
1181,384,426,1.000000000000000
1182,384,427,1.000000000000000
1183,384,428,1.000000000000000
1184,427,384,1.000000000000000
1185,427,426,1.000000000000000
1186,427,428,1.000000000000000
1187,427,469,1.000000000000000
1188,427,470,1.000000000000000
1189,427,471,1.000000000000000
1190,504,505,1.000000000000000
1191,504,548,1.000000000000000
1192,504,549,1.000000000000000
1193,548,504,1.000000000000000
1194,548,549,1.000000000000000
1195,548,592,1.000000000000000
1196,548,593,1.000000000000000
1197,505,461,1.000000000000000
1198,505,462,1.000000000000000
1199,505,504,1.000000000000000
1200,505,506,1.000000000000000
1201,505,549,1.000000000000000
1202,549,504,1.000000000000000
1203,549,505,1.000000000000000
1204,549,506,1.000000000000000
1205,549,548,1.000000000000000
1206,549,550,1.000000000000000
1207,549,593,1.000000000000000
1208,462,419,1.000000000000000
1209,462,461,1.000000000000000
1210,462,463,1.000000000000000
1211,462,505,1.000000000000000
1212,462,506,1.000000000000000
1213,462,507,1.000000000000000
1214,506,462,1.000000000000000
1215,506,505,1.000000000000000
1216,506,507,1.000000000000000
1217,506,549,1.000000000000000
1218,506,550,1.000000000000000
1219,506,551,1.000000000000000
1220,550,506,1.000000000000000
1221,550,549,1.000000000000000
1222,550,551,1.000000000000000
1223,550,593,1.000000000000000
1224,550,594,1.000000000000000
1225,550,595,1.000000000000000
1226,507,462,1.000000000000000
1227,507,463,1.000000000000000
1228,507,464,1.000000000000000
1229,507,506,1.000000000000000
1230,507,508,1.000000000000000
1231,507,551,1.000000000000000
1232,551,506,1.000000000000000
1233,551,507,1.000000000000000
1234,551,508,1.000000000000000
1235,551,550,1.000000000000000
1236,551,552,1.000000000000000
1237,551,595,1.000000000000000
1238,464,421,1.000000000000000
1239,464,463,1.000000000000000
1240,464,465,1.000000000000000
1241,464,507,1.000000000000000
1242,464,508,1.000000000000000
1243,464,509,1.000000000000000
1244,508,464,1.000000000000000
1245,508,507,1.000000000000000
1246,508,509,1.000000000000000
1247,508,551,1.000000000000000
1248,508,552,1.000000000000000
1249,508,553,1.000000000000000
1250,552,508,1.000000000000000
1251,552,551,1.000000000000000
1252,552,553,1.000000000000000
1253,552,595,1.000000000000000
1254,552,596,1.000000000000000
1255,552,597,1.000000000000000
1256,592,548,1.000000000000000
1257,592,593,1.000000000000000
1258,592,636,1.000000000000000
1259,592,637,1.000000000000000
1260,636,592,1.000000000000000
1261,636,637,1.000000000000000
1262,636,680,1.000000000000000
1263,593,548,1.000000000000000
1264,593,549,1.000000000000000
1265,593,550,1.000000000000000
1266,593,592,1.000000000000000
1267,593,594,1.000000000000000
1268,593,637,1.000000000000000
1269,637,592,1.000000000000000
1270,637,593,1.000000000000000
1271,637,594,1.000000000000000
1272,637,636,1.000000000000000
1273,637,638,1.000000000000000
1274,637,680,1.000000000000000
1275,680,636,1.000000000000000
1276,680,637,1.000000000000000
1277,680,638,1.000000000000000
1278,680,681,1.000000000000000
1279,680,723,1.000000000000000
1280,594,550,1.000000000000000
1281,594,593,1.000000000000000
1282,594,595,1.000000000000000
1283,594,637,1.000000000000000
1284,594,638,1.000000000000000
1285,594,639,1.000000000000000
1286,638,594,1.000000000000000
1287,638,637,1.000000000000000
1288,638,639,1.000000000000000
1289,638,680,1.000000000000000
1290,638,681,1.000000000000000
1291,638,682,1.000000000000000
1292,639,594,1.000000000000000
1293,639,595,1.000000000000000
1294,639,596,1.000000000000000
1295,639,638,1.000000000000000
1296,639,640,1.000000000000000
1297,639,682,1.000000000000000
1298,595,550,1.000000000000000
1299,595,551,1.000000000000000
1300,595,552,1.000000000000000
1301,595,594,1.000000000000000
1302,595,596,1.000000000000000
1303,595,639,1.000000000000000
1304,682,638,1.000000000000000
1305,682,639,1.000000000000000
1306,682,640,1.000000000000000
1307,682,681,1.000000000000000
1308,682,683,1.000000000000000
1309,682,725,1.000000000000000
1310,596,552,1.000000000000000
1311,596,595,1.000000000000000
1312,596,597,1.000000000000000
1313,596,639,1.000000000000000
1314,596,640,1.000000000000000
1315,596,641,1.000000000000000
1316,640,596,1.000000000000000
1317,640,639,1.000000000000000
1318,640,641,1.000000000000000
1319,640,682,1.000000000000000
1320,640,683,1.000000000000000
1321,640,684,1.000000000000000
1322,509,464,1.000000000000000
1323,509,465,1.000000000000000
1324,509,466,1.000000000000000
1325,509,508,1.000000000000000
1326,509,510,1.000000000000000
1327,509,553,1.000000000000000
1328,553,508,1.000000000000000
1329,553,509,1.000000000000000
1330,553,510,1.000000000000000
1331,553,552,1.000000000000000
1332,553,554,1.000000000000000
1333,553,597,1.000000000000000
1334,466,423,1.000000000000000
1335,466,465,1.000000000000000
1336,466,467,1.000000000000000
1337,466,509,1.000000000000000
1338,466,510,1.000000000000000
1339,466,511,1.000000000000000
1340,510,466,1.000000000000000
1341,510,509,1.000000000000000
1342,510,511,1.000000000000000
1343,510,553,1.000000000000000
1344,510,554,1.000000000000000
1345,510,555,1.000000000000000
1346,554,510,1.000000000000000
1347,554,553,1.000000000000000
1348,554,555,1.000000000000000
1349,554,597,1.000000000000000
1350,554,598,1.000000000000000
1351,554,599,1.000000000000000
1352,511,466,1.000000000000000
1353,511,467,1.000000000000000
1354,511,468,1.000000000000000
1355,511,510,1.000000000000000
1356,511,512,1.000000000000000
1357,511,555,1.000000000000000
1358,555,510,1.000000000000000
1359,555,511,1.000000000000000
1360,555,512,1.000000000000000
1361,555,554,1.000000000000000
1362,555,556,1.000000000000000
1363,555,599,1.000000000000000
1364,468,425,1.000000000000000
1365,468,467,1.000000000000000
1366,468,469,1.000000000000000
1367,468,511,1.000000000000000
1368,468,512,1.000000000000000
1369,468,513,1.000000000000000
1370,512,468,1.000000000000000
1371,512,511,1.000000000000000
1372,512,513,1.000000000000000
1373,512,555,1.000000000000000
1374,512,556,1.000000000000000
1375,512,557,1.000000000000000
1376,556,512,1.000000000000000
1377,556,555,1.000000000000000
1378,556,557,1.000000000000000
1379,556,599,1.000000000000000
1380,556,600,1.000000000000000
1381,556,601,1.000000000000000
1382,513,468,1.000000000000000
1383,513,469,1.000000000000000
1384,513,470,1.000000000000000
1385,513,512,1.000000000000000
1386,513,514,1.000000000000000
1387,513,557,1.000000000000000
1388,557,512,1.000000000000000
1389,557,513,1.000000000000000
1390,557,514,1.000000000000000
1391,557,556,1.000000000000000
1392,557,558,1.000000000000000
1393,557,601,1.000000000000000
1394,470,427,1.000000000000000
1395,470,469,1.000000000000000
1396,470,471,1.000000000000000
1397,470,513,1.000000000000000
1398,470,514,1.000000000000000
1399,470,515,1.000000000000000
1400,514,470,1.000000000000000
1401,514,513,1.000000000000000
1402,514,515,1.000000000000000
1403,514,557,1.000000000000000
1404,514,558,1.000000000000000
1405,514,559,1.000000000000000
1406,558,514,1.000000000000000
1407,558,557,1.000000000000000
1408,558,559,1.000000000000000
1409,558,601,1.000000000000000
1410,558,602,1.000000000000000
1411,558,603,1.000000000000000
1412,597,552,1.000000000000000
1413,597,553,1.000000000000000
1414,597,554,1.000000000000000
1415,597,596,1.000000000000000
1416,597,598,1.000000000000000
1417,597,641,1.000000000000000
1418,684,640,1.000000000000000
1419,684,641,1.000000000000000
1420,684,642,1.000000000000000
1421,684,683,1.000000000000000
1422,684,685,1.000000000000000
1423,684,727,1.000000000000000
1424,641,596,1.000000000000000
1425,641,597,1.000000000000000
1426,641,598,1.000000000000000
1427,641,640,1.000000000000000
1428,641,642,1.000000000000000
1429,641,684,1.000000000000000
1430,598,554,1.000000000000000
1431,598,597,1.000000000000000
1432,598,599,1.000000000000000
1433,598,641,1.000000000000000
1434,598,642,1.000000000000000
1435,598,643,1.000000000000000
1436,642,598,1.000000000000000
1437,642,641,1.000000000000000
1438,642,643,1.000000000000000
1439,642,684,1.000000000000000
1440,642,685,1.000000000000000
1441,642,686,1.000000000000000
1442,599,554,1.000000000000000
1443,599,555,1.000000000000000
1444,599,556,1.000000000000000
1445,599,598,1.000000000000000
1446,599,600,1.000000000000000
1447,599,643,1.000000000000000
1448,643,598,1.000000000000000
1449,643,599,1.000000000000000
1450,643,600,1.000000000000000
1451,643,642,1.000000000000000
1452,643,644,1.000000000000000
1453,643,686,1.000000000000000
1454,686,642,1.000000000000000
1455,686,643,1.000000000000000
1456,686,644,1.000000000000000
1457,686,685,1.000000000000000
1458,686,687,1.000000000000000
1459,686,729,1.000000000000000
1460,600,556,1.000000000000000
1461,600,599,1.000000000000000
1462,600,601,1.000000000000000
1463,600,643,1.000000000000000
1464,600,644,1.000000000000000
1465,600,645,1.000000000000000
1466,644,600,1.000000000000000
1467,644,643,1.000000000000000
1468,644,645,1.000000000000000
1469,644,686,1.000000000000000
1470,644,687,1.000000000000000
1471,644,688,1.000000000000000
1472,601,556,1.000000000000000
1473,601,557,1.000000000000000
1474,601,558,1.000000000000000
1475,601,600,1.000000000000000
1476,601,602,1.000000000000000
1477,601,645,1.000000000000000
1478,645,600,1.000000000000000
1479,645,601,1.000000000000000
1480,645,602,1.000000000000000
1481,645,644,1.000000000000000
1482,645,646,1.000000000000000
1483,645,688,1.000000000000000
1484,688,644,1.000000000000000
1485,688,645,1.000000000000000
1486,688,646,1.000000000000000
1487,688,687,1.000000000000000
1488,688,689,1.000000000000000
1489,688,731,1.000000000000000
1490,602,558,1.000000000000000
1491,602,601,1.000000000000000
1492,602,603,1.000000000000000
1493,602,645,1.000000000000000
1494,602,646,1.000000000000000
1495,602,647,1.000000000000000
1496,646,602,1.000000000000000
1497,646,645,1.000000000000000
1498,646,647,1.000000000000000
1499,646,688,1.000000000000000
1500,646,689,1.000000000000000
1501,646,690,1.000000000000000
1502,299,256,1.000000000000000
1503,299,257,1.000000000000000
1504,299,258,1.000000000000000
1505,299,298,1.000000000000000
1506,299,300,1.000000000000000
1507,299,342,1.000000000000000
1508,342,298,1.000000000000000
1509,342,299,1.000000000000000
1510,342,300,1.000000000000000
1511,342,341,1.000000000000000
1512,342,343,1.000000000000000
1513,342,385,1.000000000000000
1514,258,216,1.000000000000000
1515,258,257,1.000000000000000
1516,258,259,1.000000000000000
1517,258,299,1.000000000000000
1518,258,300,1.000000000000000
