# id, s, p
926.000000,1.435284,0.075603
927.000000,1.506665,0.065948
928.000000,1.426973,0.076794
929.000000,1.255267,0.104691
930.000000,1.404361,0.080106
931.000000,1.673081,0.047156
932.000000,1.662791,0.048177
933.000000,1.810313,0.035124
934.000000,1.505973,0.066037
935.000000,1.414830,0.078559
936.000000,1.739876,0.040940
937.000000,1.695639,0.044977
938.000000,1.488215,0.068347
939.000000,1.522504,0.063941
940.000000,1.289431,0.098624
941.000000,1.216659,0.111867
942.000000,1.451732,0.073288
943.000000,0.822712,0.205336
944.000000,1.655042,0.048958
945.000000,1.099421,0.135792
946.000000,0.646656,0.258927
947.000000,2.036912,0.020829
948.000000,0.699226,0.242205
949.000000,0.276286,0.391164
950.000000,2.231391,0.012828
951.000000,2.977173,0.001455
952.000000,2.797356,0.002576
953.000000,3.351859,0.000401
954.000000,1.215236,0.112138
955.000000,0.596184,0.275526
956.000000,2.570108,0.005083
957.000000,1.483629,0.068954
958.000000,3.522425,0.000214
959.000000,2.158715,0.015436
960.000000,1.267971,0.102404
961.000000,2.083351,0.018610
962.000000,0.288916,0.386323
963.000000,0.841310,0.200087
964.000000,1.283656,0.099631
965.000000,1.688653,0.045643
966.000000,1.321797,0.093118
967.000000,1.359974,0.086919
968.000000,1.197447,0.115566
969.000000,1.164629,0.122085
970.000000,1.323286,0.092870
971.000000,1.051266,0.146568
972.000000,1.429499,0.076430
973.000000,1.561238,0.059234
974.000000,1.619409,0.052680
975.000000,1.897202,0.028901
976.000000,1.550269,0.060538
977.000000,1.516494,0.064697
978.000000,1.698046,0.044750
979.000000,1.577248,0.057369
980.000000,1.595093,0.055346
981.000000,1.372650,0.084931
982.000000,1.252172,0.105254
983.000000,1.120229,0.131308
984.000000,0.910754,0.181212
985.000000,0.833029,0.202414
986.000000,1.431951,0.076079
987.000000,1.103436,0.134919
988.000000,1.811721,0.035015
989.000000,1.581330,0.056901
990.000000,1.146258,0.125844
991.000000,0.524984,0.299797
992.000000,1.070862,0.142116
993.000000,2.817809,0.002418
994.000000,0.800595,0.211683
995.000000,1.897304,0.028894
996.000000,1.744489,0.040537
997.000000,0.515246,0.303191
998.000000,2.390001,0.008424
999.000000,0.900582,0.183905
1000.000000,2.604641,0.004599
1001.000000,-1.262279,0.103424
1002.000000,2.385550,0.008527
1003.000000,1.961150,0.024931
1004.000000,0.914433,0.180245
1005.000000,0.866764,0.193036
1006.000000,1.382854,0.083355
1007.000000,1.559087,0.059488
1008.000000,1.500787,0.066705
1009.000000,1.359105,0.087057
1010.000000,1.278545,0.100529
1011.000000,1.691632,0.045358
1012.000000,1.166128,0.121781
1013.000000,1.159282,0.123171
1014.000000,1.244702,0.106621
1015.000000,1.589801,0.055940
1016.000000,1.771437,0.038244
1017.000000,1.944870,0.025895
1018.000000,1.560952,0.059267
1019.000000,1.515722,0.064795
1020.000000,1.778863,0.037631
1021.000000,1.551275,0.060418
1022.000000,1.607685,0.053952
1023.000000,1.341777,0.089834
1024.000000,1.152535,0.124551
1025.000000,1.391097,0.082098
1026.000000,0.977063,0.164269
1027.000000,1.212119,0.112733
1028.000000,0.973113,0.165249
1029.000000,1.127318,0.129804
1030.000000,0.977514,0.164157
1031.000000,0.918809,0.179098
1032.000000,0.038232,0.484751
1033.000000,0.938150,0.174084
1034.000000,1.863884,0.031169
1035.000000,1.749807,0.040076
1036.000000,1.841997,0.032738
1037.000000,2.659367,0.003914
1038.000000,-1.382140,0.083464
1039.000000,2.210036,0.013551
1040.000000,1.203294,0.114431
1041.000000,1.859001,0.031513
1042.000000,-1.436844,0.075381
1043.000000,1.665557,0.047901
1044.000000,2.091766,0.018230
1045.000000,0.623580,0.266452
1046.000000,0.609260,0.271176
1047.000000,1.637011,0.050814
1048.000000,1.713257,0.043333
1049.000000,1.745317,0.040465
1050.000000,1.462913,0.071746
1051.000000,1.591457,0.055753
1052.000000,1.634953,0.051029
1053.000000,1.636516,0.050866
1054.000000,1.318246,0.093711
1055.000000,1.382848,0.083356
1056.000000,1.332627,0.091327
1057.000000,1.765453,0.038744
1058.000000,1.856178,0.031714
1059.000000,1.904186,0.028443
1060.000000,1.575903,0.057524
1061.000000,1.492031,0.067846
1062.000000,1.547985,0.060813
1063.000000,1.095106,0.136735
1064.000000,1.357016,0.087388
1065.000000,1.331827,0.091459
1066.000000,1.351611,0.088250
1067.000000,1.270490,0.101955
1068.000000,1.226016,0.110096
1069.000000,1.675246,0.046943
1070.000000,1.115556,0.132306
1071.000000,0.711150,0.238496
1072.000000,1.391421,0.082049
1073.000000,2.631550,0.004250
1074.000000,1.036502,0.149984
1075.000000,1.790139,0.036716
1076.000000,1.820587,0.034335
1077.000000,0.128926,0.448708
1078.000000,2.139636,0.016192
1079.000000,1.673730,0.047092
1080.000000,1.811601,0.035024
1081.000000,0.522030,0.300825
1082.000000,1.098672,0.135956
1083.000000,-2.517694,0.005906
1084.000000,-2.877670,0.002003
1085.000000,1.569626,0.058251
1086.000000,1.781315,0.037431
1087.000000,1.135843,0.128011
1088.000000,1.128224,0.129613
1089.000000,1.514295,0.064976
1090.000000,1.825928,0.033931
1091.000000,1.831042,0.033547
1092.000000,1.694621,0.045074
1093.000000,1.645660,0.049917
1094.000000,1.454412,0.072916
1095.000000,1.653700,0.049094
1096.000000,1.251391,0.105396
1097.000000,1.447714,0.073849
1098.000000,1.598530,0.054963
1099.000000,1.858138,0.031575
1100.000000,1.842980,0.032666
1101.000000,1.908508,0.028163
1102.000000,1.590478,0.055864
1103.000000,1.546724,0.060965
1104.000000,1.502349,0.066504
1105.000000,1.390725,0.082154
1106.000000,1.429859,0.076379
1107.000000,1.446896,0.073963
1108.000000,1.406845,0.079737
1109.000000,1.351183,0.088318
1110.000000,1.521459,0.064072
1111.000000,1.538487,0.061965
1112.000000,1.194926,0.116058
1113.000000,0.758936,0.223946
1114.000000,1.902158,0.028575
1115.000000,2.188940,0.014301
1116.000000,2.228438,0.012926
1117.000000,2.082983,0.018626
1118.000000,1.382912,0.083346
1119.000000,1.075143,0.141155
1120.000000,0.619025,0.267950
1121.000000,1.581160,0.056921
1122.000000,1.411705,0.079018
1123.000000,0.621677,0.267077
1124.000000,0.526994,0.299099
1125.000000,0.006497,0.497408
1126.000000,1.632988,0.051236
1127.000000,0.168658,0.433033
1128.000000,1.554379,0.060047
1129.000000,0.935725,0.174707
1130.000000,1.138394,0.127478
1131.000000,1.621038,0.052505
1132.000000,1.828679,0.033724
1133.000000,1.921038,0.027363
1134.000000,1.791515,0.036605
1135.000000,1.626503,0.051921
1136.000000,1.649362,0.049537
1137.000000,1.725894,0.042183
1138.000000,1.523995,0.063755
1139.000000,1.627199,0.051847
1140.000000,1.730706,0.041752
1141.000000,1.775869,0.037877
1142.000000,1.774759,0.037969
1143.000000,1.696982,0.044850
1144.000000,1.365332,0.086074
1145.000000,1.337161,0.090585
1146.000000,1.766967,0.038617
1147.000000,1.540535,0.061715
1148.000000,1.239182,0.107639
1149.000000,1.504344,0.066246
1150.000000,1.506030,0.066030
1151.000000,1.281599,0.099992
1152.000000,1.654223,0.049041
1153.000000,1.440024,0.074930
1154.000000,0.951973,0.170555
1155.000000,1.369575,0.085410
1156.000000,1.551223,0.060424
1157.000000,1.817597,0.034563
1158.000000,1.007923,0.156746
1159.000000,1.608367,0.053877
1160.000000,1.320675,0.093305
1161.000000,1.252272,0.105235
1162.000000,1.264096,0.103098
1163.000000,0.963472,0.167655
1164.000000,0.966322,0.166941
1165.000000,1.404474,0.080089
1166.000000,1.127251,0.129818
1167.000000,0.526326,0.299331
1168.000000,0.985249,0.162251
1169.000000,2.245040,0.012383
1170.000000,1.892463,0.029215
1171.000000,0.641133,0.260718
1172.000000,1.353393,0.087965
1173.000000,1.795907,0.036255
1174.000000,1.907620,0.028220
1175.000000,1.912168,0.027927
1176.000000,1.828792,0.033715
1177.000000,1.755550,0.039583
1178.000000,1.741836,0.040769
1179.000000,1.510747,0.065426
1180.000000,1.324826,0.092614
1181.000000,1.519772,0.064284
1182.000000,1.644110,0.050077
1183.000000,1.689065,0.045604
1184.000000,1.707460,0.043868
1185.000000,1.310171,0.095069
1186.000000,1.463249,0.071700
1187.000000,1.490358,0.068065
1188.000000,1.652893,0.049176
1189.000000,1.657472,0.048712
1190.000000,1.278226,0.100585
1191.000000,1.416284,0.078346
1192.000000,1.588739,0.056060
1193.000000,1.361683,0.086649
1194.000000,1.061047,0.144334
1195.000000,0.880531,0.189286
1196.000000,1.550265,0.060539
1197.000000,1.622467,0.052352
1198.000000,0.167567,0.433462
1199.000000,1.324484,0.092671
1200.000000,0.824730,0.204762
1201.000000,1.318688,0.093637
1202.000000,0.388658,0.348765
1203.000000,1.208540,0.113420
1204.000000,1.149682,0.125137
1205.000000,1.473476,0.070311
1206.000000,1.412508,0.078900
1207.000000,1.099291,0.135821
1208.000000,0.945899,0.172100
1209.000000,1.762098,0.039026
1210.000000,1.939837,0.026200
1211.000000,0.645715,0.259232
1212.000000,1.440287,0.074893
1213.000000,1.557834,0.059636
1214.000000,1.884705,0.029735
1215.000000,1.870412,0.030713
1216.000000,1.835740,0.033198
1217.000000,1.639501,0.050554
1218.000000,1.550442,0.060518
1219.000000,1.523974,0.063758
1220.000000,1.128672,0.129518
1221.000000,1.643028,0.050189
1222.000000,1.756231,0.039524
1223.000000,1.624802,0.052102
1224.000000,1.459788,0.072174
1225.000000,1.466778,0.071218
1226.000000,1.361067,0.086746
1227.000000,1.558800,0.059522
1228.000000,1.683796,0.046111
1229.000000,1.696036,0.044939
1230.000000,1.617834,0.052849
1231.000000,1.305544,0.095854
1232.000000,0.767442,0.221409
1233.000000,1.922099,0.027297
1234.000000,1.659722,0.048485
1235.000000,2.015022,0.021951
1236.000000,0.516810,0.302644
1237.000000,0.856060,0.195982
1238.000000,1.238858,0.107699
1239.000000,1.034538,0.150442
1240.000000,1.079361,0.140213
1241.000000,1.307364,0.095545
1242.000000,1.386627,0.082778
1243.000000,1.526746,0.063412
1244.000000,1.435724,0.075540
1245.000000,1.069216,0.142486
1246.000000,0.700397,0.241840
1247.000000,0.959708,0.168601
1248.000000,0.885680,0.187895
1249.000000,1.547963,0.060816
1250.000000,1.875763,0.030344
1251.000000,1.847967,0.032304
1252.000000,1.728292,0.041968
1253.000000,1.733692,0.041486
1254.000000,1.567971,0.058444
1255.000000,1.486291,0.068601
1256.000000,1.693653,0.045166
1257.000000,1.633535,0.051178
1258.000000,1.746630,0.040351
1259.000000,1.854924,0.031804
1260.000000,1.336507,0.090692
1261.000000,1.056472,0.145376
1262.000000,1.376362,0.084355
1263.000000,1.752585,0.039837
1264.000000,1.284194,0.099537
1265.000000,1.256791,0.104415
1266.000000,1.002632,0.158019
1267.000000,0.785845,0.215979
1268.000000,0.844539,0.199184
1269.000000,0.741553,0.229179
1270.000000,1.196530,0.115745
1271.000000,0.980284,0.163473
1272.000000,0.877750,0.190040
1273.000000,1.331612,0.091494
1274.000000,1.334865,0.090960
1275.000000,1.295714,0.097537
1276.000000,1.451787,0.073280
1277.000000,1.579996,0.057054
1278.000000,1.555048,0.059967
1279.000000,1.324560,0.092659
1280.000000,1.553232,0.060184
1281.000000,1.047654,0.147399
1282.000000,1.835503,0.033216
1283.000000,1.850402,0.032128
1284.000000,1.924015,0.027176
1285.000000,1.792914,0.036493
1286.000000,1.507170,0.065884
1287.000000,1.525715,0.063540
1288.000000,1.306168,0.095748
1289.000000,1.561921,0.059153
1290.000000,1.669872,0.047472
1291.000000,1.804865,0.035548
1292.000000,1.501061,0.066670
1293.000000,1.534174,0.062493
1294.000000,1.395389,0.081449
1295.000000,1.006113,0.157181
1296.000000,0.595644,0.275707
1297.000000,0.990772,0.160898
1298.000000,1.165288,0.121951
1299.000000,1.668497,0.047609
1300.000000,1.340620,0.090022
1301.000000,1.761746,0.039056
1302.000000,1.720619,0.042660
1303.000000,1.663329,0.048123
1304.000000,1.043908,0.148264
1305.000000,1.288507,0.098785
1306.000000,1.256463,0.104474
1307.000000,1.587486,0.056201
1308.000000,1.589594,0.055963
1309.000000,1.841462,0.032777
1310.000000,1.771438,0.038244
1311.000000,1.904638,0.028414
1312.000000,1.856756,0.031673
1313.000000,1.941285,0.026112
1314.000000,1.956787,0.025186
1315.000000,1.848867,0.032238
1316.000000,1.703920,0.044198
1317.000000,1.609130,0.053794
1318.000000,1.397366,0.081152
1319.000000,1.520818,0.064153
1320.000000,1.525121,0.063615
1321.000000,1.438070,0.075207
1322.000000,1.514031,0.065009
1323.000000,0.845455,0.198928
1324.000000,1.130054,0.129227
1325.000000,1.511899,0.065280
1326.000000,1.557355,0.059693
1327.000000,1.800622,0.035881
1328.000000,1.846490,0.032411
1329.000000,1.925505,0.027083
1330.000000,1.968705,0.024494
1331.000000,1.694611,0.045075
1332.000000,1.755044,0.039626
1333.000000,1.466157,0.071303
1334.000000,1.827108,0.033842
1335.000000,1.873368,0.030509
1336.000000,1.973173,0.024238
1337.000000,1.965725,0.024665
1338.000000,1.934723,0.026512
1339.000000,1.872344,0.030580
1340.000000,1.942775,0.026022
1341.000000,1.931475,0.026712
1342.000000,1.868409,0.030853
1343.000000,1.682469,0.046239
1344.000000,1.605641,0.054176
1345.000000,1.550979,0.060453
1346.000000,1.220983,0.111046
1347.000000,1.303377,0.096223
1348.000000,1.030136,0.151473
1349.000000,1.318529,0.093663
1350.000000,1.480095,0.069424
1351.000000,1.934443,0.026529
1352.000000,1.665166,0.047940
1353.000000,1.874240,0.030449
1354.000000,1.697170,0.044832
1355.000000,1.788061,0.036883
1356.000000,1.938306,0.026293
1357.000000,1.960654,0.024960
1358.000000,1.971684,0.024323
1359.000000,1.964236,0.024751
1360.000000,1.875405,0.030369
1361.000000,1.906485,0.028294
1362.000000,1.900226,0.028702
1363.000000,1.942829,0.026018
1364.000000,1.953808,0.025362
1365.000000,1.850402,0.032128
1366.000000,1.519503,0.064318
1367.000000,1.352332,0.088135
1368.000000,1.295286,0.097611
1369.000000,1.125645,0.130158
1370.000000,0.993182,0.160311
1371.000000,1.587279,0.056225
1372.000000,1.766967,0.038617
1373.000000,1.965124,0.024700
1374.000000,1.956184,0.025222
1375.000000,1.955298,0.025274
1376.000000,1.926435,0.027025
1377.000000,1.830409,0.033594
1378.000000,1.678716,0.046604
1379.000000,1.941285,0.026112
1380.000000,1.601417,0.054642
1381.000000,1.553029,0.060208
1382.000000,0.793199,0.213831
1383.000000,1.132789,0.128651
1384.000000,1.787817,0.036903
1385.000000,1.359296,0.087026
1386.000000,1.752632,0.039833
1387.000000,1.381106,0.083623
1388.000000,1.562026,0.059141
1389.000000,1.370584,0.085252
